# Iteration        Mass Balance        Mass storage      Energy balance   Fluid energy stor   Solid energy stor
       6155        0.0455077524        0.0454980177        0.0408447640        0.7086120088        0.8152301897
       6156        0.0454596599        0.0454499253        0.0408057280        0.7078624770        0.8145234638
       6157        0.0454116122        0.0454018776        0.0407667228        0.7071136462        0.8138171814
       6158        0.0453636094        0.0453538748        0.0407277481        0.7063655150        0.8131113424
       6159        0.0453156514        0.0453059169        0.0406888041        0.7056180816        0.8124059470
       6160        0.0452677381        0.0452580036        0.0406498908        0.7048713486        0.8117009951
       6161        0.0452198695        0.0452101351        0.0406110080        0.7041253135        0.8109964866
       6162        0.0451720457        0.0451623113        0.0405721558        0.7033799753        0.8102924217
       6163        0.0451242665        0.0451145322        0.0405333343        0.7026353362        0.8095888003
       6164        0.0450765319        0.0450667976        0.0404945433        0.7018913928        0.8088856225
       6165        0.0450288420        0.0450191077        0.0404557828        0.7011481462        0.8081828883
       6166        0.0449811966        0.0449714624        0.0404170529        0.7004055956        0.8074805976
       6167        0.0449335957        0.0449238616        0.0403783536        0.6996637402        0.8067787504
       6168        0.0448860394        0.0448763053        0.0403396848        0.6989225800        0.8060773468
       6169        0.0448385275        0.0448287934        0.0403010464        0.6981821148        0.8053763869
       6170        0.0447910601        0.0447813260        0.0402624386        0.6974423427        0.8046758704
       6171        0.0447436370        0.0447339031        0.0402238613        0.6967032650        0.8039757976
       6172        0.0446962584        0.0446865244        0.0401853144        0.6959648801        0.8032761684
       6173        0.0446489241        0.0446391902        0.0401467980        0.6952271868        0.8025769827
       6174        0.0446016341        0.0445919002        0.0401083121        0.6944901864        0.8018782406
       6175        0.0445543884        0.0445446545        0.0400698565        0.6937538788        0.8011799421
       6176        0.0445071869        0.0444974532        0.0400314314        0.6930182596        0.8004820873
       6177        0.0444600297        0.0444502959        0.0399930367        0.6922833327        0.7997846760
       6178        0.0444129166        0.0444031829        0.0399546724        0.6915490955        0.7990877083
       6179        0.0443658477        0.0443561141        0.0399163385        0.6908155470        0.7983911841
       6180        0.0443188230        0.0443090894        0.0398780349        0.6900826883        0.7976951036
       6181        0.0442718423        0.0442621087        0.0398397617        0.6893505174        0.7969994667
       6182        0.0442249057        0.0442151722        0.0398015187        0.6886190358        0.7963042733
       6183        0.0441780131        0.0441682797        0.0397633062        0.6878882390        0.7956095235
       6184        0.0441311646        0.0441214312        0.0397251239        0.6871581297        0.7949152173
       6185        0.0440843600        0.0440746266        0.0396869719        0.6864287089        0.7942213546
       6186        0.0440375994        0.0440278660        0.0396488502        0.6856999721        0.7935279355
       6187        0.0439908827        0.0439811493        0.0396107587        0.6849719205        0.7928349600
       6188        0.0439442098        0.0439344766        0.0395726975        0.6842445537        0.7921424279
       6189        0.0438975808        0.0438878476        0.0395346665        0.6835178710        0.7914503394
       6190        0.0438509957        0.0438412625        0.0394966658        0.6827918716        0.7907586945
       6191        0.0438044543        0.0437947212        0.0394586952        0.6820665565        0.7900674930
       6192        0.0437579567        0.0437482236        0.0394207548        0.6813419229        0.7893767351
       6193        0.0437115029        0.0437017698        0.0393828446        0.6806179706        0.7886864206
       6194        0.0436650927        0.0436553597        0.0393449645        0.6798947007        0.7879965496
       6195        0.0436187263        0.0436089933        0.0393071146        0.6791721099        0.7873071221
       6196        0.0435724034        0.0435626705        0.0392692948        0.6784502025        0.7866181381
       6197        0.0435261242        0.0435163913        0.0392315051        0.6777289718        0.7859295974
       6198        0.0434798886        0.0434701558        0.0391937455        0.6770084217        0.7852415003
       6199        0.0434336965        0.0434239637        0.0391560160        0.6762885505        0.7845538465
       6200        0.0433875480        0.0433778152        0.0391183165        0.6755693572        0.7838666360
       6201        0.0433414429        0.0433317102        0.0390806471        0.6748508403        0.7831798691
       6202        0.0432953814        0.0432856487        0.0390430077        0.6741330012        0.7824935454
       6203        0.0432493632        0.0432396306        0.0390053983        0.6734158383        0.7818076651
       6204        0.0432033885        0.0431936559        0.0389678189        0.6726993507        0.7811222282
       6205        0.0431574572        0.0431477246        0.0389302695        0.6719835393        0.7804372345
       6206        0.0431115692        0.0431018366        0.0388927501        0.6712684034        0.7797526842
       6207        0.0430657245        0.0430559920        0.0388552606        0.6705539398        0.7790685770
       6208        0.0430199231        0.0430101907        0.0388178011        0.6698401509        0.7783849132
       6209        0.0429741649        0.0429644325        0.0387803715        0.6691270359        0.7777016926
       6210        0.0429284500        0.0429187177        0.0387429718        0.6684145921        0.7770189152
       6211        0.0428827783        0.0428730460        0.0387056020        0.6677028203        0.7763365810
       6212        0.0428371498        0.0428274175        0.0386682621        0.6669917218        0.7756546899
       6213        0.0427915644        0.0427818321        0.0386309520        0.6662812927        0.7749732420
       6214        0.0427460221        0.0427362899        0.0385936718        0.6655715348        0.7742922373
       6215        0.0427005228        0.0426907907        0.0385564215        0.6648624442        0.7736116779
       6216        0.0426550667        0.0426453346        0.0385192009        0.6641540000        0.7729315842
       6217        0.0426096535        0.0425999214        0.0384820102        0.6634462268        0.7722519334
       6218        0.0425642833        0.0425545513        0.0384448492        0.6627391200        0.7715727254
       6219        0.0425189561        0.0425092241        0.0384077181        0.6620326847        0.7708939603
       6220        0.0424736717        0.0424639397        0.0383706167        0.6613269169        0.7702156380
       6221        0.0424284301        0.0424186983        0.0383335452        0.6606218175        0.7695377585
       6222        0.0423832314        0.0423734995        0.0382965035        0.6599173894        0.7688603218
       6223        0.0423380754        0.0423283436        0.0382594915        0.6592136285        0.7681833278
       6224        0.0422929622        0.0422832304        0.0382225093        0.6585105350        0.7675067764
       6225        0.0422478916        0.0422381599        0.0381855569        0.6578081090        0.7668306678
       6226        0.0422028638        0.0421931321        0.0381486341        0.6571063312        0.7661550185
       6227        0.0421578787        0.0421481470        0.0381117411        0.6564052153        0.7654798166
       6228        0.0421129362        0.0421032046        0.0380748777        0.6557047619        0.7648050570
       6229        0.0420680364        0.0420583048        0.0380380439        0.6550049748        0.7641307399
       6230        0.0420231791        0.0420134475        0.0380012398        0.6543058497        0.7634568651
       6231        0.0419783643        0.0419686328        0.0379644654        0.6536073906        0.7627834327
       6232        0.0419335921        0.0419238606        0.0379277206        0.6529095944        0.7621104426
       6233        0.0418888623        0.0418791309        0.0378910054        0.6522124610        0.7614378948
       6234        0.0418441750        0.0418344436        0.0378543199        0.6515159925        0.7607657893
       6235        0.0417995300        0.0417897987        0.0378176639        0.6508201846        0.7600941260
       6236        0.0417549275        0.0417451962        0.0377810375        0.6501250386        0.7594229048
       6237        0.0417103673        0.0417006360        0.0377444407        0.6494305538        0.7587521258
       6238        0.0416658494        0.0416561182        0.0377078734        0.6487367268        0.7580817889
       6239        0.0416213739        0.0416116427        0.0376713357        0.6480435608        0.7574118941
       6240        0.0415769406        0.0415672095        0.0376348274        0.6473510512        0.7567424414
       6241        0.0415325496        0.0415228185        0.0375983485        0.6466591987        0.7560734306
       6242        0.0414882009        0.0414784698        0.0375618992        0.6459680051        0.7554048618
       6243        0.0414438943        0.0414341632        0.0375254793        0.6452774663        0.7547367350
       6244        0.0413996299        0.0413898988        0.0374890888        0.6445875846        0.7540690501
       6245        0.0413554076        0.0413456766        0.0374527278        0.6438983580        0.7534018070
       6246        0.0413112274        0.0413014965        0.0374163961        0.6432097854        0.7527350058
       6247        0.0412670892        0.0412573584        0.0373800939        0.6425218685        0.7520686464
       6248        0.0412229931        0.0412132623        0.0373438210        0.6418346057        0.7514027287
       6249        0.0411789390        0.0411692082        0.0373075775        0.6411479958        0.7507372527
       6250        0.0411349269        0.0411251962        0.0372713634        0.6404620387        0.7500722184
       6251        0.0410909567        0.0410812260        0.0372351786        0.6397767364        0.7494076258
       6252        0.0410470284        0.0410372977        0.0371990231        0.6390920842        0.7487434747
       6253        0.0410031419        0.0409934113        0.0371628970        0.6384080861        0.7480797652
       6254        0.0409592973        0.0409495667        0.0371268002        0.6377247388        0.7474164972
       6255        0.0409154945        0.0409057639        0.0370907327        0.6370420431        0.7467536706
       6256        0.0408717334        0.0408620029        0.0370546945        0.6363599998        0.7460912855
       6257        0.0408280141        0.0408182835        0.0370186855        0.6356786066        0.7454293418
       6258        0.0407843364        0.0407746060        0.0369827059        0.6349978628        0.7447678394
       6259        0.0407407004        0.0407309699        0.0369467555        0.6343177714        0.7441067783
       6260        0.0406971060        0.0406873756        0.0369108343        0.6336383290        0.7434461584
       6261        0.0406535532        0.0406438228        0.0368749424        0.6329595366        0.7427859797
       6262        0.0406100419        0.0406003116        0.0368390797        0.6322813931        0.7421262421
       6263        0.0405665722        0.0405568419        0.0368032463        0.6316038983        0.7414669457
       6264        0.0405231439        0.0405134136        0.0367674420        0.6309270535        0.7408080903
       6265        0.0404797571        0.0404700269        0.0367316669        0.6302508547        0.7401496759
       6266        0.0404364117        0.0404266815        0.0366959211        0.6295753039        0.7394917025
       6267        0.0403931077        0.0403833776        0.0366602043        0.6289004012        0.7388341699
       6268        0.0403498450        0.0403401149        0.0366245167        0.6282261456        0.7381770782
       6269        0.0403066237        0.0402968937        0.0365888583        0.6275525336        0.7375204273
       6270        0.0402634437        0.0402537136        0.0365532290        0.6268795707        0.7368642172
       6271        0.0402203049        0.0402105750        0.0365176287        0.6262072479        0.7362084477
       6272        0.0401772074        0.0401674774        0.0364820576        0.6255355736        0.7355531189
       6273        0.0401341511        0.0401244212        0.0364465155        0.6248645416        0.7348982306
       6274        0.0400911360        0.0400814061        0.0364110024        0.6241941527        0.7342437830
       6275        0.0400481620        0.0400384322        0.0363755184        0.6235244060        0.7335897758
       6276        0.0400052291        0.0399954993        0.0363400634        0.6228553021        0.7329362090
       6277        0.0399623374        0.0399526077        0.0363046374        0.6221868374        0.7322830825
       6278        0.0399194867        0.0399097570        0.0362692404        0.6215190145        0.7316303964
       6279        0.0398766771        0.0398669474        0.0362338723        0.6208518322        0.7309781506
       6280        0.0398339085        0.0398241788        0.0361985332        0.6201852891        0.7303263449
       6281        0.0397911809        0.0397814513        0.0361632230        0.6195193827        0.7296749794
       6282        0.0397484942        0.0397387646        0.0361279417        0.6188541156        0.7290240540
       6283        0.0397058485        0.0396961189        0.0360926893        0.6181894877        0.7283735686
       6284        0.0396632436        0.0396535141        0.0360574657        0.6175254944        0.7277235232
       6285        0.0396206797        0.0396109502        0.0360222711        0.6168621402        0.7270739177
       6286        0.0395781566        0.0395684271        0.0359871052        0.6161994186        0.7264247520
       6287        0.0395356742        0.0395259448        0.0359519682        0.6155373355        0.7257760261
       6288        0.0394932327        0.0394835034        0.0359168600        0.6148758848        0.7251277400
       6289        0.0394508319        0.0394411026        0.0358817807        0.6142150713        0.7244798935
       6290        0.0394084719        0.0393987426        0.0358467300        0.6135548907        0.7238324866
       6291        0.0393661525        0.0393564232        0.0358117082        0.6128953428        0.7231855193
       6292        0.0393238738        0.0393141445        0.0357767151        0.6122364307        0.7225389914
       6293        0.0392816356        0.0392719065        0.0357417508        0.6115781489        0.7218929029
       6294        0.0392394381        0.0392297090        0.0357068152        0.6109205008        0.7212472538
       6295        0.0391972812        0.0391875521        0.0356719083        0.6102634843        0.7206020440
       6296        0.0391551647        0.0391454357        0.0356370301        0.6096070993        0.7199572733
       6297        0.0391130888        0.0391033598        0.0356021806        0.6089513445        0.7193129419
       6298        0.0390710533        0.0390613243        0.0355673598        0.6082962235        0.7186690495
       6299        0.0390290583        0.0390193293        0.0355325676        0.6076417290        0.7180255962
       6300        0.0389871036        0.0389773747        0.0354978041        0.6069878660        0.7173825817
       6301        0.0389451894        0.0389354605        0.0354630692        0.6063346318        0.7167400062
       6302        0.0389033154        0.0388935866        0.0354283629        0.6056820274        0.7160978694
       6303        0.0388614818        0.0388517530        0.0353936853        0.6050300496        0.7154561715
       6304        0.0388196885        0.0388099597        0.0353590362        0.6043787010        0.7148149122
       6305        0.0387779354        0.0387682066        0.0353244156        0.6037279806        0.7141740914
       6306        0.0387362225        0.0387264938        0.0352898237        0.6030778834        0.7135337092
       6307        0.0386945499        0.0386848212        0.0352552602        0.6024284145        0.7128937655
       6308        0.0386529173        0.0386431887        0.0352207253        0.6017795730        0.7122542602
       6309        0.0386113250        0.0386015963        0.0351862189        0.6011313536        0.7116151931
       6310        0.0385697727        0.0385600441        0.0351517409        0.6004837598        0.7109765644
       6311        0.0385282605        0.0385185319        0.0351172915        0.5998367904        0.7103383737
       6312        0.0384867883        0.0384770598        0.0350828705        0.5991904444        0.7097006213
       6313        0.0384453562        0.0384356277        0.0350484779        0.5985447211        0.7090633068
       6314        0.0384039640        0.0383942356        0.0350141137        0.5978996200        0.7084264303
       6315        0.0383626118        0.0383528835        0.0349797780        0.5972551393        0.7077899917
       6316        0.0383212996        0.0383115712        0.0349454706        0.5966112813        0.7071539908
       6317        0.0382800272        0.0382702989        0.0349111916        0.5959680449        0.7065184277
       6318        0.0382387947        0.0382290664        0.0348769410        0.5953254267        0.7058833022
       6319        0.0381976021        0.0381878738        0.0348427186        0.5946834285        0.7052486144
       6320        0.0381564493        0.0381467210        0.0348085247        0.5940420509        0.7046143640
       6321        0.0381153362        0.0381056080        0.0347743590        0.5934012888        0.7039805510
       6322        0.0380742629        0.0380645347        0.0347402216        0.5927611478        0.7033471754
       6323        0.0380332293        0.0380235012        0.0347061125        0.5921216232        0.7027142371
       6324        0.0379922354        0.0379825073        0.0346720317        0.5914827155        0.7020817359
       6325        0.0379512812        0.0379415531        0.0346379791        0.5908444251        0.7014496719
       6326        0.0379103666        0.0379006385        0.0346039547        0.5902067508        0.7008180449
       6327        0.0378694916        0.0378597635        0.0345699586        0.5895696923        0.7001868548
       6328        0.0378286561        0.0378189282        0.0345359906        0.5889332481        0.6995561017
       6329        0.0377878602        0.0377781322        0.0345020509        0.5882974211        0.6989257853
       6330        0.0377471038        0.0377373759        0.0344681393        0.5876622067        0.6982959056
       6331        0.0377063868        0.0376966589        0.0344342559        0.5870276076        0.6976664625
       6332        0.0376657093        0.0376559814        0.0344004007        0.5863936222        0.6970374561
       6333        0.0376250711        0.0376153433        0.0343665736        0.5857602496        0.6964088860
       6334        0.0375844724        0.0375747446        0.0343327746        0.5851274904        0.6957807524
       6335        0.0375439130        0.0375341852        0.0342990038        0.5844953435        0.6951530550
       6336        0.0375033928        0.0374936652        0.0342652610        0.5838638095        0.6945257940
       6337        0.0374629120        0.0374531843        0.0342315463        0.5832328861        0.6938989689
       6338        0.0374224704        0.0374127428        0.0341978597        0.5826025746        0.6932725799
       6339        0.0373820680        0.0373723404        0.0341642012        0.5819728738        0.6926466269
       6340        0.0373417048        0.0373319772        0.0341305707        0.5813437839        0.6920211098
       6341        0.0373013807        0.0372916532        0.0340969682        0.5807153023        0.6913960285
       6342        0.0372610958        0.0372513683        0.0340633938        0.5800874339        0.6907713829
       6343        0.0372208499        0.0372111225        0.0340298473        0.5794601710        0.6901471729
       6344        0.0371806431        0.0371709157        0.0339963289        0.5788335175        0.6895233984
       6345        0.0371404753        0.0371307479        0.0339628384        0.5782074738        0.6889000594
       6346        0.0371003465        0.0370906191        0.0339293759        0.5775820358        0.6882771557
       6347        0.0370602566        0.0370505293        0.0338959413        0.5769572065        0.6876546873
       6348        0.0370202057        0.0370104784        0.0338625346        0.5763329836        0.6870326541
       6349        0.0369801937        0.0369704665        0.0338291559        0.5757093664        0.6864110560
       6350        0.0369402206        0.0369304933        0.0337958050        0.5750863552        0.6857898929
       6351        0.0369002863        0.0368905591        0.0337624821        0.5744639499        0.6851691646
       6352        0.0368603908        0.0368506636        0.0337291870        0.5738421488        0.6845488713
       6353        0.0368205340        0.0368108069        0.0336959198        0.5732209529        0.6839290126
       6354        0.0367807160        0.0367709890        0.0336626804        0.5726003595        0.6833095886
       6355        0.0367409368        0.0367312097        0.0336294688        0.5719803703        0.6826905991
       6356        0.0367011962        0.0366914691        0.0335962851        0.5713609844        0.6820720440
       6357        0.0366614943        0.0366517673        0.0335631291        0.5707422003        0.6814539234
       6358        0.0366218310        0.0366121040        0.0335300009        0.5701240180        0.6808362370
       6359        0.0365822062        0.0365724793        0.0334969005        0.5695064398        0.6802189848
       6360        0.0365426201        0.0365328932        0.0334638278        0.5688894609        0.6796021667
       6361        0.0365030725        0.0364933456        0.0334307829        0.5682730842        0.6789857826
       6362        0.0364635633        0.0364538365        0.0333977657        0.5676573081        0.6783698323
       6363        0.0364240927        0.0364143659        0.0333647762        0.5670421306        0.6777543159
       6364        0.0363846605        0.0363749337        0.0333318144        0.5664275526        0.6771392331
       6365        0.0363452667        0.0363355399        0.0332988803        0.5658135746        0.6765245840
       6366        0.0363059112        0.0362961845        0.0332659738        0.5652001945        0.6759103684
       6367        0.0362665941        0.0362568674        0.0332330950        0.5645874115        0.6752965862
       6368        0.0362273153        0.0362175887        0.0332002439        0.5639752274        0.6746832373
       6369        0.0361880748        0.0361783482        0.0331674203        0.5633636405        0.6740703217
       6370        0.0361488725        0.0361391460        0.0331346244        0.5627526494        0.6734578392
       6371        0.0361097085        0.0360999820        0.0331018560        0.5621422554        0.6728457896
       6372        0.0360705826        0.0360608561        0.0330691153        0.5615324570        0.6722341730
       6373        0.0360314949        0.0360217684        0.0330364021        0.5609232550        0.6716229892
       6374        0.0359924454        0.0359827189        0.0330037164        0.5603146469        0.6710122382
       6375        0.0359534339        0.0359437075        0.0329710583        0.5597066325        0.6704019198
       6376        0.0359144605        0.0359047341        0.0329384277        0.5590992146        0.6697920339
       6377        0.0358755251        0.0358657987        0.0329058247        0.5584923893        0.6691825804
       6378        0.0358366277        0.0358269014        0.0328732491        0.5578861566        0.6685735593
       6379        0.0357977683        0.0357880420        0.0328407010        0.5572805173        0.6679649704
       6380        0.0357589469        0.0357492206        0.0328081803        0.5566754697        0.6673568136
       6381        0.0357201633        0.0357104371        0.0327756871        0.5560710134        0.6667490888
       6382        0.0356814176        0.0356716914        0.0327432213        0.5554671505        0.6661417959
       6383        0.0356427098        0.0356329837        0.0327107829        0.5548638758        0.6655349348
       6384        0.0356040399        0.0355943137        0.0326783719        0.5542611936        0.6649285054
       6385        0.0355654077        0.0355556816        0.0326459883        0.5536590997        0.6643225076
       6386        0.0355268133        0.0355170872        0.0326136321        0.5530575956        0.6637169413
       6387        0.0354882566        0.0354785306        0.0325813032        0.5524566791        0.6631118064
       6388        0.0354497376        0.0354400116        0.0325490017        0.5518563538        0.6625071028
       6389        0.0354112563        0.0354015304        0.0325167274        0.5512566133        0.6619028304
       6390        0.0353728127        0.0353630867        0.0324844805        0.5506574615        0.6612989890
       6391        0.0353344067        0.0353246808        0.0324522608        0.5500588962        0.6606955786
       6392        0.0352960383        0.0352863124        0.0324200684        0.5494609162        0.6600925991
       6393        0.0352577074        0.0352479816        0.0323879033        0.5488635232        0.6594900503
       6394        0.0352194141        0.0352096882        0.0323557654        0.5482667161        0.6588879321
       6395        0.0351811583        0.0351714325        0.0323236547        0.5476704924        0.6582862445
       6396        0.0351429399        0.0351332142        0.0322915712        0.5470748536        0.6576849873
       6397        0.0351047590        0.0350950333        0.0322595149        0.5464797979        0.6570841604
       6398        0.0350666156        0.0350568899        0.0322274857        0.5458853253        0.6564837637
       6399        0.0350285095        0.0350187838        0.0321954837        0.5452914370        0.6558837971
       6400        0.0349904408        0.0349807151        0.0321635089        0.5446981305        0.6552842605
       6401        0.0349524094        0.0349426837        0.0321315611        0.5441054046        0.6546851538
       6402        0.0349144153        0.0349046897        0.0320996405        0.5435132617        0.6540864768
       6403        0.0348764584        0.0348667329        0.0320677470        0.5429216990        0.6534882294
       6404        0.0348385389        0.0348288133        0.0320358805        0.5423307167        0.6528904117
       6405        0.0348006565        0.0347909310        0.0320040411        0.5417403138        0.6522930233
       6406        0.0347628113        0.0347530858        0.0319722288        0.5411504805        0.6516960749
       6407        0.0347250033        0.0347152778        0.0319404434        0.5405612182        0.6510995642
       6408        0.0346872324        0.0346775070        0.0319086851        0.5399725332        0.6505034825
       6409        0.0346494985        0.0346397732        0.0318769538        0.5393844281        0.6499078296
       6410        0.0346118018        0.0346020764        0.0318452495        0.5387969017        0.6493126055
       6411        0.0345741420        0.0345644166        0.0318135722        0.5382099534        0.6487178100
       6412        0.0345365192        0.0345267939        0.0317819218        0.5376235820        0.6481234429
       6413        0.0344989333        0.0344892080        0.0317502985        0.5370377908        0.6475295043
       6414        0.0344613843        0.0344516590        0.0317187021        0.5364525763        0.6469359940
       6415        0.0344238722        0.0344141470        0.0316871326        0.5358679390        0.6463429117
       6416        0.0343863969        0.0343766717        0.0316555901        0.5352838780        0.6457502576
       6417        0.0343489585        0.0343392334        0.0316240745        0.5347003914        0.6451580314
       6418        0.0343115569        0.0343018318        0.0315925857        0.5341174803        0.6445662329
       6419        0.0342741921        0.0342644670        0.0315611237        0.5335351424        0.6439748622
       6420        0.0342368641        0.0342271390        0.0315296886        0.5329533788        0.6433839190
       6421        0.0341995728        0.0341898478        0.0314982803        0.5323721862        0.6427934033
       6422        0.0341623182        0.0341525932        0.0314668988        0.5317915675        0.6422033149
       6423        0.0341251004        0.0341153754        0.0314355440        0.5312115185        0.6416136538
       6424        0.0340879192        0.0340781942        0.0314042160        0.5306320434        0.6410244197
       6425        0.0340507746        0.0340410497        0.0313729147        0.5300531351        0.6404356127
       6426        0.0340136666        0.0340039417        0.0313416402        0.5294748002        0.6398472325
       6427        0.0339765952        0.0339668703        0.0313103923        0.5288970334        0.6392592790
       6428        0.0339395603        0.0339298355        0.0312791711        0.5283198362        0.6386717522
       6429        0.0339025620        0.0338928372        0.0312479766        0.5277432060        0.6380846519
       6430        0.0338656001        0.0338558754        0.0312168088        0.5271671436        0.6374979779
       6431        0.0338286747        0.0338189499        0.0311856676        0.5265916509        0.6369117303
       6432        0.0337917857        0.0337820610        0.0311545530        0.5260167215        0.6363259088
       6433        0.0337549331        0.0337452085        0.0311234650        0.5254423607        0.6357405133
       6434        0.0337181169        0.0337083923        0.0310924037        0.5248685643        0.6351555437
       6435        0.0336813370        0.0336716124        0.0310613689        0.5242953354        0.6345709999
       6436        0.0336445935        0.0336348689        0.0310303606        0.5237226694        0.6339868818
       6437        0.0336078862        0.0335981616        0.0309993790        0.5231505690        0.6334031892
       6438        0.0335712151        0.0335614906        0.0309684238        0.5225790341        0.6328199221
       6439        0.0335345803        0.0335248558        0.0309374952        0.5220080633        0.6322370802
       6440        0.0334979817        0.0334882572        0.0309065930        0.5214376563        0.6316546635
       6441        0.0334614192        0.0334516947        0.0308757174        0.5208678139        0.6310726719
       6442        0.0334248928        0.0334151684        0.0308448682        0.5202985321        0.6304911051
       6443        0.0333884026        0.0333786782        0.0308140455        0.5197298129        0.6299099632
       6444        0.0333519484        0.0333422240        0.0307832493        0.5191616569        0.6293292460
       6445        0.0333155302        0.0333058058        0.0307524794        0.5185940622        0.6287489533
       6446        0.0332791480        0.0332694237        0.0307217360        0.5180270288        0.6281690850
       6447        0.0332428018        0.0332330775        0.0306910191        0.5174605568        0.6275896410
       6448        0.0332064916        0.0331967673        0.0306603284        0.5168946440        0.6270106212
       6449        0.0331702172        0.0331604930        0.0306296642        0.5163292927        0.6264320254
       6450        0.0331339787        0.0331242545        0.0305990264        0.5157645029        0.6258538535
       6451        0.0330977761        0.0330880520        0.0305684149        0.5152002681        0.6252761055
       6452        0.0330616093        0.0330518851        0.0305378297        0.5146365959        0.6246987811
       6453        0.0330254782        0.0330157541        0.0305072708        0.5140734815        0.6241218802
       6454        0.0329893830        0.0329796589        0.0304767383        0.5135109250        0.6235454027
       6455        0.0329533234        0.0329435993        0.0304462320        0.5129489266        0.6229693485
       6456        0.0329172996        0.0329075756        0.0304157521        0.5123874829        0.6223937174
       6457        0.0328813114        0.0328715874        0.0303852983        0.5118265989        0.6218185094
       6458        0.0328453588        0.0328356349        0.0303548709        0.5112662686        0.6212437242
       6459        0.0328094419        0.0327997180        0.0303244696        0.5107064951        0.6206693618
       6460        0.0327735606        0.0327638367        0.0302940945        0.5101472760        0.6200954221
       6461        0.0327377148        0.0327279909        0.0302637457        0.5095886111        0.6195219048
       6462        0.0327019046        0.0326921807        0.0302334230        0.5090305002        0.6189488099
       6463        0.0326661299        0.0326564060        0.0302031264        0.5084729430        0.6183761372
       6464        0.0326303906        0.0326206668        0.0301728560        0.5079159385        0.6178038866
       6465        0.0325946868        0.0325849630        0.0301426117        0.5073594854        0.6172320580
       6466        0.0325590184        0.0325492947        0.0301123935        0.5068035832        0.6166606513
       6467        0.0325233855        0.0325136617        0.0300822014        0.5062482357        0.6160896662
       6468        0.0324877879        0.0324780642        0.0300520353        0.5056934359        0.6155191027
       6469        0.0324522256        0.0324425020        0.0300218953        0.5051391867        0.6149489607
       6470        0.0324166987        0.0324069750        0.0299917813        0.5045854875        0.6143792400
       6471        0.0323812070        0.0323714834        0.0299616934        0.5040323385        0.6138099404
       6472        0.0323457506        0.0323360270        0.0299316314        0.5034797378        0.6132410619
       6473        0.0323103294        0.0323006058        0.0299015954        0.5029276859        0.6126726043
       6474        0.0322749434        0.0322652199        0.0298715854        0.5023761811        0.6121045675
       6475        0.0322395926        0.0322298691        0.0298416014        0.5018252245        0.6115369513
       6476        0.0322042769        0.0321945534        0.0298116433        0.5012748152        0.6109697556
       6477        0.0321689963        0.0321592728        0.0297817112        0.5007249526        0.6104029803
       6478        0.0321337507        0.0321240273        0.0297518049        0.5001756381        0.6098366252
       6479        0.0320985402        0.0320888168        0.0297219246        0.4996268688        0.6092706902
       6480        0.0320633648        0.0320536414        0.0296920701        0.4990786443        0.6087051751
       6481        0.0320282243        0.0320185009        0.0296622416        0.4985309667        0.6081400799
       6482        0.0319931187        0.0319833954        0.0296324389        0.4979838327        0.6075754044
       6483        0.0319580481        0.0319483248        0.0296026620        0.4974372449        0.6070111484
       6484        0.0319230123        0.0319132890        0.0295729110        0.4968912007        0.6064473119
       6485        0.0318880114        0.0318782882        0.0295431857        0.4963457001        0.6058838945
       6486        0.0318530454        0.0318433222        0.0295134863        0.4958007423        0.6053208963
       6487        0.0318181141        0.0318083909        0.0294838127        0.4952563276        0.6047583171
       6488        0.0317832177        0.0317734945        0.0294541648        0.4947124568        0.6041961568
       6489        0.0317483559        0.0317386328        0.0294245427        0.4941691275        0.6036344152
       6490        0.0317135289        0.0317038058        0.0293949463        0.4936263398        0.6030730921
       6491        0.0316787366        0.0316690135        0.0293653757        0.4930840924        0.6025121875
       6492        0.0316439789        0.0316342558        0.0293358307        0.4925423872        0.6019517012
       6493        0.0316092559        0.0315995328        0.0293063114        0.4920012203        0.6013916330
       6494        0.0315745674        0.0315648444        0.0292768179        0.4914605949        0.6008319829
       6495        0.0315399136        0.0315301906        0.0292473499        0.4909205083        0.6002727506
       6496        0.0315052943        0.0314955713        0.0292179076        0.4903809615        0.5997139360
       6497        0.0314707095        0.0314609865        0.0291884909        0.4898419498        0.5991555390
       6498        0.0314361592        0.0314264363        0.0291590999        0.4893034786        0.5985975595
       6499        0.0314016433        0.0313919204        0.0291297344        0.4887655455        0.5980399973
       6500        0.0313671619        0.0313574391        0.0291003945        0.4882281462        0.5974828523
       6501        0.0313327149        0.0313229921        0.0290710802        0.4876912856        0.5969261242
       6502        0.0312983023        0.0312885795        0.0290417913        0.4871549600        0.5963698130
       6503        0.0312639240        0.0312542012        0.0290125281        0.4866191701        0.5958139186
       6504        0.0312295801        0.0312198573        0.0289832903        0.4860839149        0.5952584407
       6505        0.0311952704        0.0311855477        0.0289540780        0.4855491936        0.5947033794
       6506        0.0311609951        0.0311512724        0.0289248912        0.4850150065        0.5941487343
       6507        0.0311267539        0.0311170312        0.0288957298        0.4844813534        0.5935945053
       6508        0.0310925470        0.0310828243        0.0288665939        0.4839482336        0.5930406924
       6509        0.0310583743        0.0310486516        0.0288374834        0.4834156448        0.5924872953
       6510        0.0310242357        0.0310145131        0.0288083984        0.4828835891        0.5919343140
       6511        0.0309901312        0.0309804086        0.0287793387        0.4823520660        0.5913817482
